feature,importance
mean_perimeter worst_area,0.0
mean_perimeter worst_perimeter,0.0
mean_perimeter worst_radius,0.0
mean_perimeter fractal_dimension_error,0.0
mean_perimeter concave_points_error,0.0
mean_area^2,0.0
mean_perimeter concavity_error,0.0
mean_perimeter compactness_error,0.0
mean_perimeter smoothness_error,0.0
mean_perimeter area_error,0.0
mean_perimeter perimeter_error,0.0
mean_perimeter texture_error,0.0
mean_perimeter radius_error,0.0
mean_perimeter mean_fractal_dimension,0.0
mean_perimeter mean_symmetry,0.0
mean_perimeter worst_fractal_dimension,0.0
mean_area mean_compactness,0.0
mean_perimeter mean_concavity,0.0
mean_area worst_area,0.0
mean_smoothness texture_error,0.0
mean_smoothness radius_error,0.0
mean_smoothness mean_fractal_dimension,0.0
mean_smoothness mean_concave_points,0.0
mean_smoothness mean_concavity,0.0
mean_smoothness mean_compactness,0.0
mean_area worst_fractal_dimension,0.0
mean_area worst_symmetry,0.0
mean_area worst_compactness,0.0
mean_area worst_perimeter,0.0
mean_area mean_concave_points,0.0
mean_area worst_radius,0.0
mean_area concavity_error,0.0
mean_area compactness_error,0.0
mean_area smoothness_error,0.0
mean_area area_error,0.0
mean_area perimeter_error,0.0
mean_area texture_error,0.0
mean_area radius_error,0.0
mean_area mean_fractal_dimension,0.0
mean_perimeter mean_concave_points,0.0
mean_perimeter mean_compactness,0.0
radius_error worst_texture,0.0
worst_fractal_dimension,0.0
mean_radius radius_error,0.0
mean_radius mean_fractal_dimension,0.0
mean_radius mean_concave_points,0.0
mean_radius mean_concavity,0.0
mean_radius mean_compactness,0.0
mean_radius mean_area,0.0
mean_radius mean_perimeter,0.0
mean_radius mean_texture,0.0
mean_radius^2,0.0
worst_area,0.0
mean_radius perimeter_error,0.0
worst_perimeter,0.0
concave_points_error,0.0
texture_error,0.0
radius_error,0.0
mean_concave_points,0.0
mean_concavity,0.0
mean_compactness,0.0
mean_area,0.0
mean_perimeter,0.0
mean_radius texture_error,0.0
mean_radius smoothness_error,0.0
mean_perimeter mean_area,0.0
mean_texture mean_perimeter,0.0
mean_perimeter^2,0.0
mean_texture worst_compactness,0.0
mean_texture symmetry_error,0.0
mean_texture concave_points_error,0.0
mean_texture concavity_error,0.0
mean_texture smoothness_error,0.0
mean_texture texture_error,0.0
mean_texture mean_symmetry,0.0
mean_texture mean_concavity,0.0
mean_radius worst_fractal_dimension,0.0
mean_radius compactness_error,0.0
mean_radius worst_symmetry,0.0
mean_radius worst_concave_points,0.0
mean_radius worst_concavity,0.0
mean_radius worst_area,0.0
mean_radius worst_perimeter,0.0
mean_radius worst_radius,0.0
mean_radius fractal_dimension_error,0.0
mean_radius concave_points_error,0.0
mean_radius concavity_error,0.0
mean_smoothness perimeter_error,0.0
mean_smoothness area_error,0.0
mean_smoothness concavity_error,0.0
mean_symmetry perimeter_error,0.0
mean_symmetry worst_concave_points,0.0
mean_symmetry worst_concavity,0.0
mean_symmetry worst_smoothness,0.0
mean_symmetry worst_area,0.0
mean_symmetry fractal_dimension_error,0.0
mean_symmetry concave_points_error,0.0
mean_symmetry concavity_error,0.0
mean_symmetry compactness_error,0.0
mean_symmetry smoothness_error,0.0
mean_symmetry texture_error,0.0
mean_fractal_dimension^2,0.0
mean_symmetry radius_error,0.0
mean_symmetry^2,0.0
mean_concave_points worst_fractal_dimension,0.0
mean_concave_points worst_symmetry,0.0
mean_concave_points worst_concavity,0.0
mean_concave_points worst_smoothness,0.0
mean_concave_points worst_perimeter,0.0
mean_concave_points fractal_dimension_error,0.0
mean_concave_points symmetry_error,0.0
mean_symmetry worst_fractal_dimension,0.0
mean_fractal_dimension radius_error,0.0
mean_smoothness symmetry_error,0.0
mean_fractal_dimension worst_concave_points,0.0
radius_error worst_radius,0.0
radius_error fractal_dimension_error,0.0
radius_error concave_points_error,0.0
radius_error concavity_error,0.0
radius_error smoothness_error,0.0
